index,D_0__Archaea;D_1__Asgardaeota,D_0__Archaea;D_1__Crenarchaeota,D_0__Archaea;D_1__Diapherotrites,D_0__Archaea;D_1__Euryarchaeota,D_0__Archaea;D_1__Nanoarchaeaeota,D_0__Archaea;D_1__Thaumarchaeota,D_0__Bacteria;D_1__Acidobacteria,D_0__Bacteria;D_1__Actinobacteria,D_0__Bacteria;D_1__Armatimonadetes,D_0__Bacteria;D_1__BRC1,D_0__Bacteria;D_1__Bacteroidetes,D_0__Bacteria;D_1__Calditrichaeota,D_0__Bacteria;D_1__Chlamydiae,D_0__Bacteria;D_1__Chloroflexi,D_0__Bacteria;D_1__Cloacimonetes,D_0__Bacteria;D_1__Cyanobacteria,D_0__Bacteria;D_1__Dadabacteria,D_0__Bacteria;D_1__Deinococcus-Thermus,D_0__Bacteria;D_1__Dependentiae,D_0__Bacteria;D_1__Elusimicrobia,D_0__Bacteria;D_1__Entotheonellaeota,D_0__Bacteria;D_1__Epsilonbacteraeota,D_0__Bacteria;D_1__FBP,D_0__Bacteria;D_1__FCPU426,D_0__Bacteria;D_1__Fibrobacteres,D_0__Bacteria;D_1__Firestonebacteria,D_0__Bacteria;D_1__Firmicutes,D_0__Bacteria;D_1__Fusobacteria,D_0__Bacteria;D_1__GAL15,D_0__Bacteria;D_1__Gemmatimonadetes,D_0__Bacteria;D_1__Halanaerobiaeota,D_0__Bacteria;D_1__Hydrogenedentes,D_0__Bacteria;D_1__Kiritimatiellaeota,D_0__Bacteria;D_1__LCP-89,D_0__Bacteria;D_1__Latescibacteria,D_0__Bacteria;D_1__Lentisphaerae,D_0__Bacteria;D_1__Margulisbacteria,D_0__Bacteria;D_1__Modulibacteria,D_0__Bacteria;D_1__Nitrospinae,D_0__Bacteria;D_1__Nitrospirae,D_0__Bacteria;D_1__Omnitrophicaeota,D_0__Bacteria;D_1__PAUC34f,D_0__Bacteria;D_1__Patescibacteria,D_0__Bacteria;D_1__Planctomycetes,D_0__Bacteria;D_1__Proteobacteria,D_0__Bacteria;D_1__Rokubacteria,D_0__Bacteria;D_1__Schekmanbacteria,D_0__Bacteria;D_1__Spirochaetes,D_0__Bacteria;D_1__Synergistetes,D_0__Bacteria;D_1__TA06,D_0__Bacteria;D_1__Tenericutes,D_0__Bacteria;D_1__Verrucomicrobia,D_0__Bacteria;D_1__WOR-1,D_0__Bacteria;D_1__WPS-2,D_0__Bacteria;D_1__WS1,D_0__Bacteria;D_1__WS2,D_0__Bacteria;D_1__WS4,D_0__Bacteria;D_1__Zixibacteria,D_0__Bacteria;__,Library_Name,SRA_Sample,env_biome,env_feature,env_material,host
SRR1524441,0.0,0.0,0.0,10.0,2.0,0.0,178.0,34.0,1.0,4.0,154.0,0.0,0.0,63.0,0.0,1890.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,4.0,0.0,110.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,10376.0,0.0,0.0,201.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FieldRun1,SRS664979,Rice Paddy,Rice Paddy,Endosphere,Rice
SRR1524442,0.0,39.0,0.0,230.0,37.0,7.0,4098.0,1162.0,135.0,30.0,2150.0,1.0,0.0,2059.0,5.0,586.0,0.0,2.0,0.0,54.0,0.0,91.0,4.0,1.0,33.0,0.0,402.0,1.0,0.0,714.0,0.0,26.0,16.0,0.0,67.0,1.0,0.0,0.0,0.0,13.0,13.0,0.0,7.0,1111.0,9552.0,33.0,0.0,23.0,0.0,0.0,0.0,1890.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,FieldRun1,SRS664980,Rice Paddy,Rice Paddy,Rhizosphere,Rice
SRR1524443,0.0,41.0,0.0,38.0,7.0,19.0,3250.0,1303.0,119.0,2.0,1006.0,0.0,0.0,1965.0,6.0,1362.0,0.0,1.0,2.0,26.0,0.0,0.0,1.0,5.0,119.0,0.0,351.0,0.0,6.0,465.0,0.0,11.0,2.0,0.0,98.0,0.0,0.0,0.0,9.0,78.0,8.0,0.0,12.0,623.0,11060.0,80.0,0.0,242.0,0.0,0.0,0.0,697.0,0.0,5.0,3.0,2.0,0.0,1.0,15.0,GHRun1,SRS665059,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR1524444,0.0,12.0,0.0,198.0,14.0,2.0,7351.0,1225.0,330.0,30.0,1393.0,0.0,0.0,2834.0,1.0,404.0,0.0,3.0,0.0,15.0,0.0,33.0,3.0,2.0,19.0,0.0,478.0,3.0,0.0,579.0,0.0,81.0,1.0,0.0,61.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,3.0,1284.0,11206.0,43.0,0.0,44.0,0.0,0.0,0.0,1538.0,0.0,16.0,5.0,0.0,0.0,2.0,2.0,FieldRun1,SRS664982,Rice Paddy,Rice Paddy,Rhizoplane,Rice
SRR1524445,0.0,2.0,0.0,101.0,12.0,1.0,1675.0,1262.0,25.0,2.0,659.0,0.0,0.0,1468.0,0.0,1472.0,0.0,1.0,0.0,1.0,0.0,44.0,0.0,2.0,71.0,0.0,246.0,4.0,0.0,246.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,756.0,11335.0,0.0,0.0,94.0,0.0,0.0,0.0,876.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,FieldRun1,SRS664984,Rice Paddy,Rice Paddy,Endosphere,Rice
SRR1524446,0.0,0.0,0.0,1.0,7.0,4.0,848.0,542.0,7.0,5.0,536.0,0.0,0.0,943.0,0.0,3790.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,507.0,0.0,149.0,0.0,0.0,21.0,0.0,2.0,1.0,0.0,17.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,42.0,19023.0,9.0,0.0,427.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GHRun1,SRS665062,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR1524447,0.0,58.0,1.0,11.0,5.0,65.0,8291.0,1262.0,158.0,22.0,451.0,0.0,0.0,2160.0,0.0,26.0,0.0,1.0,2.0,14.0,7.0,0.0,0.0,0.0,19.0,0.0,117.0,0.0,18.0,2222.0,0.0,25.0,2.0,0.0,488.0,0.0,0.0,0.0,8.0,167.0,12.0,0.0,5.0,1446.0,5806.0,997.0,0.0,8.0,0.0,0.0,0.0,778.0,0.0,4.0,2.0,7.0,0.0,2.0,22.0,GHRun1,SRS665064,Greenhouse Soil,Transported Soil in the Greenhouse,Bulk_Soil,Oryza sativa
SRR1524448,0.0,21.0,0.0,152.0,27.0,13.0,10253.0,1511.0,367.0,70.0,3718.0,0.0,0.0,3857.0,0.0,1148.0,0.0,9.0,0.0,37.0,0.0,108.0,14.0,0.0,49.0,0.0,414.0,2.0,0.0,1699.0,0.0,85.0,29.0,1.0,116.0,1.0,0.0,0.0,0.0,37.0,12.0,0.0,12.0,2127.0,18719.0,45.0,0.0,24.0,0.0,0.0,0.0,3622.0,0.0,20.0,0.0,1.0,2.0,4.0,10.0,FieldRun1,SRS664985,Rice Paddy,Rice Paddy,Rhizosphere,Rice
SRR1524449,0.0,112.0,0.0,22.0,8.0,78.0,7615.0,578.0,306.0,30.0,1046.0,0.0,0.0,2669.0,1.0,144.0,0.0,0.0,3.0,23.0,5.0,3.0,0.0,12.0,39.0,0.0,352.0,0.0,10.0,1138.0,0.0,31.0,7.0,0.0,304.0,0.0,3.0,0.0,20.0,260.0,26.0,1.0,6.0,931.0,6087.0,339.0,0.0,110.0,0.0,0.0,0.0,1107.0,0.0,1.0,19.0,3.0,0.0,5.0,9.0,GHRun1,SRS665066,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR1524450,0.0,6.0,0.0,122.0,5.0,1.0,6410.0,2779.0,232.0,10.0,1681.0,0.0,0.0,4054.0,0.0,2206.0,0.0,4.0,0.0,11.0,0.0,47.0,5.0,1.0,64.0,0.0,397.0,0.0,0.0,517.0,0.0,33.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0,5.0,1520.0,11798.0,12.0,0.0,25.0,0.0,0.0,0.0,2125.0,0.0,25.0,3.0,0.0,0.0,0.0,3.0,FieldRun1,SRS664986,Rice Paddy,Rice Paddy,Rhizoplane,Rice
SRR1524451,0.0,36.0,0.0,27.0,1.0,18.0,2718.0,1394.0,47.0,1.0,925.0,0.0,0.0,1745.0,0.0,1892.0,0.0,0.0,1.0,21.0,0.0,8.0,0.0,12.0,185.0,0.0,329.0,0.0,1.0,232.0,0.0,3.0,0.0,0.0,106.0,0.0,0.0,0.0,8.0,38.0,11.0,0.0,4.0,281.0,14109.0,67.0,0.0,232.0,0.0,0.0,0.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,GHRun1,SRS665068,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR1524452,0.0,0.0,0.0,2.0,3.0,2.0,522.0,158.0,12.0,0.0,248.0,0.0,0.0,503.0,0.0,3646.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,304.0,0.0,34.0,0.0,0.0,8.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,14.0,18490.0,6.0,0.0,140.0,0.0,0.0,0.0,159.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,GHRun1,SRS665069,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR1524453,0.0,0.0,0.0,22.0,6.0,1.0,1090.0,1857.0,40.0,1.0,633.0,0.0,0.0,1292.0,0.0,3261.0,0.0,1.0,0.0,2.0,0.0,22.0,0.0,0.0,53.0,0.0,218.0,1.0,0.0,71.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,488.0,8678.0,0.0,0.0,43.0,0.0,0.0,0.0,477.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,FieldRun1,SRS664987,Rice Paddy,Rice Paddy,Endosphere,Rice
